"ID","Rating","NrOfVotes","Title"
272603,74,17,"Extreme Assault"
272849,57,12,"Slam City with Scottie Pippen"
272876,75,341,"Tarzan"
272928,45,36,"WCW: Backstage Assault"
272932,59,13,"Warriors of Might and Magic"
273105,86,1253,"Banjo-Kazooie"
273296,81,152,"Jet Force Gemini"
273484,85,67,"Bugs Bunny &amp; Taz: Time Busters"
273733,76,97,"Leisure Suit Larry Goes Looking for Love (In Several Wrong Places)"
273734,75,89,"Leisure Suit Larry 3: Passionate Patti in Pursuit of the Pulsating Pectorals!"
273735,68,67,"Leisure Suit Larry 5: Passionate Patti Does a Little Undercover Work"
273744,78,231,"Loom"
273778,84,588,"Maniac Mansion"
274164,82,10,"Tomcat Alley"
274225,84,221,"Zak McKracken and the Alien Mindbenders"
274304,72,146,"1080° Snowboarding"
274310,82,21,"40 Winks"
274362,78,17,"Beavis and Butt-Head in Wiener Takes All"
274480,84,9,"EVE Burst Error"
274533,84,712,"Gran Turismo 3: A-Spec"
274654,78,180,"Rockman X5"
274655,65,24,"Rock Man X: Cyber Mission"
274739,57,23,"Prize Fighter"
274894,71,54,"Starship Troopers: Terran Ascendancy"
275059,85,200,"WWF No Mercy"
275297,77,85,"Delta Force: Land Warrior"
275324,79,249,"Empire Earth"
275386,80,57,"Gremlins"
275393,85,2725,"Half-Life: Counter-Strike"
275467,81,8,"The Last Bounty Hunter"
275511,85,1727,"Medal of Honor: Allied Assault"
275517,72,33,"Mickey's Speedway USA"
275734,73,699,"Tomb Raider: Chronicles"
276104,84,183,"Emperor: Battle for Dune"
276195,82,1680,"Hitman: Codename 47"
276320,79,310,"Mario Tennis"
276388,85,697,"Paper Mario"
276405,87,78,"Phantasy Star Online"
276506,80,1779,"The Sims"
276525,71,52,"Star Trek: Away Team"
276526,71,132,"Star Wars: Episode I - Battle for Naboo"
276534,82,252,"Stronghold"
276551,74,1066,"Teenage Mutant Ninja Turtles"
276592,90,758,"Undying"
276802,86,666,"Banjo-Tooie"
276856,67,120,"Chicken Run"
276899,75,224,"Dead or Alive 2"
276941,66,10,"Eraser - Turnabout"
277073,82,63,"King of Fighters '99 Evolution"
277249,71,47,"Power Rangers Time Force"
277317,74,86,"Sin"
277334,82,863,"Sonikku adobenchâ 2"
277348,59,16,"Star Trek: Pinball"
277350,70,34,"Stupid Invaders"
277430,72,53,"WWF Raw"
277553,49,7,"Action Man: Search for Base X"
277647,76,71,"Crimson Skies"
277669,84,37,"Demolition Racer"
277670,84,24,"Demolition Racer: No Exit"
277723,88,12506,"Grand Theft Auto III"
277732,83,7,"Heavy Metal: Geomatrix"
277737,76,288,"The House of the Dead"
277738,75,330,"The House of the Dead 2"
277739,72,171,"The House of the Dead III"
277804,68,32,"Looney Tunes Racing"
277828,69,2936,"Enter the Matrix"
277933,79,157,"Oni"
277934,85,470,"Onimusha"
277988,70,108,"Redneck Rampage"
277989,75,30,"Redneck Rampage Rides Again"
278059,69,114,"Star Wars: Starfighter"
278060,86,31,"Startopia"
278064,66,305,"Street Fighter"
278066,81,40,"Summoner"
278087,83,1073,"Teenage Mutant Ninja Turtles: Turtles in Time"
278128,81,83,"Urban Chaos"
278316,68,21,"Armorines: Project S.W.A.R.M."
278372,73,113,"The Bouncer"
278457,76,19,"Gangsters"
278458,84,28,"Gangsters 2: Vendetta"
278470,71,48,"Ground Zero Texas"
278524,73,11,"Kabuki Quantum Fighter"
278530,80,23,"Kingdom Under Fire: A War of Heroes"
278678,46,15,"Riddle of the Sphinx: An Egyptian Adventure"
278692,74,31,"Scooby-Doo: Classic Creep Capers"
278701,67,91,"Sewer Shark"
278716,84,14,"SimCoaster"
278744,82,477,"Street Fighter II' Turbo: Hyper Fighting"
278745,84,380,"Street Fighter II': Champion Edition"
278746,85,1275,"Street Fighter II: The World Warrior"
278749,69,31,"Sudden Strike"
278750,80,19,"Suito Homu"
278752,82,498,"Super Street Fighter II X: Grand Master Challenge"
278753,84,620,"Super Street Fighter II: The New Challengers"
278814,86,14,"The Ward"
278947,60,21,"Army Men: Green Rogue"
278967,87,41,"Battlezone"
278968,88,30,"Battlezone II: Combat Commander"
278982,86,89,"Blade of Darkness"
279033,80,24,"Dark Reign: The Future of War"
279034,65,10,"Dark Reign 2"
279035,77,7,"Dark Reign Expansion: Rise of the Shadowhand"
279140,86,9,"Interstate '76 Arsenal"
279206,90,145,"Lunar: The Silver Star"
279236,72,12,"Street Wars: Constructor Underworld"
279635,76,24,"Aidyn Chronicles: The First Mage"
279658,68,11,"Army Men World War: Final Front"
279715,78,49,"Bushido Blade"
279716,72,28,"Bushido Blade 2"
279742,88,1042,"Conker's Bad Fur Day"
279776,66,27,"Dinosaur"
279810,67,7,"Fate of the Dragon"
279823,68,41,"Forsaken"
279840,83,176,"Grandia II"
279920,65,27,"Lego Alpha Team"
279945,80,594,"Mario Party"
279946,81,462,"Mario Party 2"
279947,78,368,"Mario Party 3"
280002,78,9,"Panel de Pon"
280041,74,766,"Pokémon Stadium"
280064,78,590,"Red Faction"
280125,65,6,"Steel Beasts"
280142,86,99,"Tenchu san"
280201,73,20,"WinBack: Covert Operations"
280202,74,28,"WinBack"
280415,76,213,"Alone in the Dark: The New Nightmare"
280485,71,294,"Black &amp; White"
280488,61,58,"Blade"
280504,77,336,"Buffy the Vampire Slayer"
280512,63,7,"Caesars Palace"
280540,57,11,"Chessmaster 5000"
280587,61,21,"Daytona USA"
280617,77,179,"Duke Nukem: Time to Kill"
280622,66,23,"Earth 2150"
280654,66,35,"F1 2000"
280679,64,13,"Flintstones Bedrock Bowling"
280718,70,50,"Gunman Chronicles"
280767,61,18,"Incoming"
280772,70,19,"Inspector Gadget: Gadget's Crazy Maze"
280843,74,14,"Kohan: Immortal Sovereigns"
280928,83,416,"MediEvil"
280929,80,206,"MediEvil II"
280938,78,221,"Metal Slug X"
280959,73,7,"Earth 2150 - The Moon Project"
281186,71,10,"Sheep"
281223,84,164,"Star Trek: Bridge Commander"
281224,83,194,"Star Wars: X-Wing vs. TIE Fighter"
281244,13,267,"Superman"
281290,68,22,"Tonic Trouble"
281299,82,16,"Triple Play Baseball"
281360,83,893,"Warcraft II: Beyond the Dark Portal"
281361,81,1066,"Warcraft: Orcs &amp; Humans"
281595,75,25,"Anna Kournikova Smash Court Tennis"
281601,83,142,"Saru gecchu"
281642,75,31,"Batman: Gotham City Racer"
281742,60,17,"Contra: Legacy of War"
281822,71,39,"Dr. Mario 64"
281855,70,43,"Fighting Force 2"
281862,55,13,"A Fork in the Tale"
281873,80,43,"G Police"
281874,79,7,"G Police: Weapons of Justice"
281996,59,34,"Mat Hoffman's Pro BMX"
282028,59,7,"North vs. South"
282071,79,247,"Pokémon sutajiamu kin gin"
282207,66,7,"Timelapse"
282232,83,384,"Unreal"
282255,75,227,"WWF SmackDown! Just Bring It"
282366,91,1044,"Baldur's Gate II: Throne of Bhaal"
282448,76,79,"Duke Nukem: Total Meltdown"
282518,78,63,"Gauntlet Dark Legacy"
282719,80,7,"The Manhole Masterpiece Edition"
282793,79,9,"The Next Tetris"
282795,64,29,"Nicktoons Racing"
282908,80,36,"Road Rash 64"
282918,74,31,"Rollcage"
282919,64,20,"Rollcage Stage II"
282929,81,20,"Rumble Racing"
282975,94,5096,"Silent Hill 2"
282976,52,159,"The Simpsons: Wrestling"
282985,68,13,"Smurf Racer"
283000,77,24,"SpongeBob SquarePants: Legend of the Lost Spatula"
283018,71,8,"Strikers 1945 II"
283049,64,27,"Tetrisphere"
283057,64,28,"Time Crisis: Project Titan"
283064,81,71,"Ore! Tomba"
283065,83,46,"Tomba: The Wild Adventures"
283087,79,339,"Turok 2: Seeds of Evil"
283088,71,86,"Turok 3: Shadow of Oblivion"
283125,64,12,"Voyeur"
283421,67,6,"Jarrett &amp; Labonte Stock Car Racing"
283587,82,124,"Shadow of Memories"
283672,82,31,"Wacky Wheels"
283676,79,91,"Wario Land 3"
283677,78,97,"Wario rando 2: nusumareta zaihô"
283918,73,98,"Beavis and Butt-Head"
283919,71,25,"Beavis and Butt-Head: Bunghole in One"
284009,76,17,"Commander Keen"
284016,72,6,"Crime Cities"
284031,68,141,"Dead or Alive"
284036,54,21,"The Devil Inside"
284047,83,81,"Disciples II: Dark Prophecy"
284048,84,36,"Disciples: Sacred Lands"
284079,77,34,"Ecco the Dolphin: Defender of the Future"
284093,69,32,"Proklyatye zemli"
284110,91,5980,"Fainaru fantajî X"
284226,72,8,"KAO the Kangaroo"
284266,79,7,"Loadstar: The Legend of Tully Bodine"
284288,70,41,"Magic Carpet"
284307,77,43,"Metropolis Street Racer"
284312,70,161,"Mission: Impossible"
284402,75,52,"Populous"
284423,42,9,"Real War"
284435,77,11,"Ring of Red"
284449,86,8,"Saiyûki"
284482,93,653,"Shenmue II"
284513,82,137,"Star Trek: Armada II"
284514,76,50,"Star Trek: Shattered Universe"
284515,68,33,"Star Wars: Super Bombad Racing"
284516,62,81,"Star Wars: Yoda Stories"
284555,79,321,"Theme Hospital"
284556,76,198,"Theme Park"
284572,76,68,"Toy Story Racer"
284591,73,230,"Unreal II: The Awakening"
284592,85,1386,"Unreal Tournament"
284601,87,12,"Vay"
284654,71,19,"Wirehead"
284840,76,160,"Alien Trilogy"
284883,49,116,"Batman &amp; Robin"
284915,86,302,"Blood"
285035,79,48,"Dracula: Resurrection"
285079,80,254,"F-Zero X"
285179,76,29,"Hercules: The Legendary Journeys"
285261,80,14,"Kickman"
285267,85,75,"Kaze no Kuronoa: Door to Phantomile"
285312,81,855,"Luigi's Mansion"
285446,79,340,"Batman: Vengeance"
285513,77,15,"Deer Avenger"
285514,59,26,"Deer Avenger 2: Deer in the City"
285515,76,8,"Deer Avenger 3D"
285573,85,58,"Future Cop: L.A.P.D."
285601,78,13,"Heavy Gear"
285602,82,13,"Heavy Gear II"
285673,81,62,"The Legend of the Mystical Ninja Starring Goemon"
285729,66,391,"Mijnenveger"
285741,70,24,"Monster Farm"
285803,76,56,"Nuclear Strike"
285921,83,25,"Popful Mail"
285931,69,22,"Power Rangers Pinball"
286010,84,391,"RollerCoaster Tycoon"
286130,71,33,"Smuggler's Run"
286131,75,17,"Smuggler's Run 2: Hostile Territory"
286144,57,12,"Spec Ops: Ranger Elite"
286145,80,429,"Spider-Man 2: Enter Electro"
286319,70,95,"X-Men: Mutant Academy 2"
286417,65,25,"Abuse"
286549,84,16,"Close Combat IV: The Battle of the Bulge"
286555,72,150,"Command &amp; Conquer: The Covert Operations"
286580,77,243,"Dead or Alive 3"
286585,92,2671,"Deus Ex"
286598,86,3464,"Doom"
286963,84,34,"Shivers II: Harvest of Souls"
286967,55,35,"Shrek: Fairy Tale Freakdown"
287402,75,36,"Dave Mirra Freestyle BMX 2"
287621,66,34,"Pac-Land"
287740,78,280,"Syphon Filter 3"
287778,72,13,"The Untouchable 2"
287907,81,528,"Aliens vs. Predator"
288176,62,53,"Point of View"
288222,75,175,"The Sims Livin' Large"
288264,77,927,"Tony Hawk's Pro Skater 3"
288416,79,58,"Aladdin in Nasira's Revenge"
288420,82,89,"Alundra"
288428,53,6,"Angel Devoid: Face of the Enemy"
288518,73,48,"Extermination"
288617,72,83,"Mario Paint"
288684,68,17,"Majutsushi Orphen Mubouhen"
288740,88,637,"Poketto Monsutaa Kurisutaru"
288847,78,233,"TimeSplitters"
288853,59,21,"Ultimate Fighting Championship: Tapout"
288894,50,10,"X Fire"
289056,83,928,"Aliens vs. Predator 2"
289094,76,33,"Bloody Roar Extreme"
289188,65,31,"The Flintstones"
289259,74,70,"King's Quest I: Quest for the Crown"
289277,79,132,"Leisure Suit Larry 1: In the Land of the Lounge Lizards"
289296,64,47,"Madden NFL 2000"
289297,71,71,"Madden NFL 2001"
289298,71,110,"Madden NFL 2002"
289299,54,25,"Madden NFL 97"
289300,61,30,"Madden NFL 98"
289301,64,43,"Madden NFL 99"
289330,82,1313,"Medal of Honor: Frontline"
289378,75,75,"Pac-Man World 2"
289379,78,21,"Pac-Man: Adventures in Time"
289397,77,51,"Police Quest II: The Vengeance"
289398,78,52,"Police Quest III: The Kindred"
289399,81,82,"Police Quest: In Pursuit of the Death Angel"
289400,82,34,"Police Quest: In Pursuit of the Death Angel"
289401,71,58,"Police Quest: Open Season"
289421,83,1922,"Return to Castle Wolfenstein"
289708,90,221,"Freespace 2"
289851,90,346,"Arcanum: Of Steamworks and Magick Obscura"
290008,76,30,"Monster Farm 2"
290148,85,70,"Brave Fencer Musashiden"
290178,90,2180,"Diablo II: Lord of Destruction"
290426,78,34,"Armored Core"
290453,73,169,"Batman Beyond"
290454,64,112,"Batman Forever: The Arcade Game"
290455,74,301,"Batman Returns"
290544,74,202,"Croc: Legend of the Gobbos"
290572,86,2042,"Doom II: Hell on Earth"
290577,71,128,"Duke Nukem II"
290608,68,12,"F1 Championship Season 2000"
290629,70,139,"Daimakaimura"
290637,72,920,"Grand Theft Auto: London, 1969"
290688,89,64,"The Journeyman Project 3: Legacy of Time"
290704,84,58,"Kaze no Kuronoa 2: Sekai ga nozonda wasuremono"
290717,86,981,"Zeruda no densetsu: Yume o miru shima"
290718,84,103,"Lego Island"
290754,39,43,"Mario's Time Machine"
290877,81,154,"Sunset Riders"
290917,75,74,"WCW vs. NWO: World Tour"
290918,61,35,"WCW vs. the World"
290919,82,104,"WCW/NWO Revenge"
290920,54,46,"WCW/NWO Thunder"
290922,60,34,"WWF in Your House"
290923,69,31,"WWF Royal Rumble"
290924,75,185,"WWE WrestleMania X-8"
290925,82,121,"WWF WrestleMania 2000"
291041,63,9,"Blaster Master 2"
291047,77,7,"Blue's Treasure Hunt"
291138,83,507,"Dr. Robotnik's Mean Bean Machine"
291139,80,344,"DuckTales"
291140,79,197,"DuckTales 2"
291312,71,27,"Little Nicky"
291337,93,11940,"Max Payne"
291430,77,24,"Power Rangers Zeo vs. the Machine Empire"
291450,87,47,"Rise of the Dragon"
291489,83,1023,"Sonic &amp; Knuckles"
291490,82,2115,"Sonic the Hedgehog"
291491,86,1809,"Sonic the Hedgehog 2"
291492,84,1202,"Sonic the Hedgehog 3"
291715,71,96,"Alien³"
291745,49,112,"Batman: Dark Tomorrow"
291777,67,387,"A Bug's Life"
291783,77,34,"C-12: Final Resistance"
291808,74,8,"Chessmaster 8000"
291844,81,150,"Dark Cloud"
291858,75,65,"Die Hard: Nakatomi Plaza"
291868,79,3309,"Doom³"
291895,72,36,"Excitebike 64"
291900,57,37,"Fantastic Four"
292001,78,42,"Hydro Thunder"
292014,69,877,"Independence Day"
292031,66,27,"Jeopardy!"
292035,71,78,"Judge Dredd"
292055,62,17,"KISS Pinball"
292073,73,132,"The Lost World: Jurassic Park"
292078,75,6,"MTV Music Generator"
292096,75,215,"Mario Golf 64"
292100,53,36,"Men in Black: The Game"
292103,92,253,"Metal Gear Solid: Integral"
292104,80,411,"Metal Gear Solid: VR Missions"
292112,57,7,"Missile Command"
292128,60,31,"MotoGP"
292137,81,44,"NFL Blitz"
292138,65,30,"NFL Blitz 2000"
292139,76,14,"NFL Blitz 2001"
292190,55,73,"Planet of the Apes"
292211,81,167,"Rainbow Six: Rogue Spear"
292212,85,14,"Rainbow Six: Rogue Spear - Black Thorn"
292231,80,193,"Shadow Man"
292254,79,259,"Star Wars: Galactic Battlegrounds"
292255,70,167,"Star Wars Galaxies: An Empire Divided"
292256,63,145,"Star Wars: Obi-Wan"
292274,79,65,"Test Drive 6"
292348,81,63,"Warpath: Jurassic Park"
292353,65,24,"Wheel of Fortune"
292373,80,47,"You Don't Know Jack!"
292374,82,28,"You Don't Know Jack!"
292891,73,13,"Activision Classics"
292893,83,45,"The Adventures of Willy Beamish"
292917,86,227,"Alpha Centauri"
292927,72,6,"Arcade Party Pak"
292935,73,13,"Atari Anniversary Edition"
292936,65,12,"The Atari Collection 1"
292990,70,8,"Breakout"
293037,88,588,"Civilization"
293043,86,121,"Colonization"
293052,78,16,"Covert Action"
293062,91,2243,"Dai-Rantô Smash Brothers Deluxe"
293402,84,59,"Master of Orion"
293403,90,117,"Master of Orion II: Battle at Antares"
293408,81,26,"Mech Commander 2"
293512,88,106,"Pirates!"
293516,66,13,"Pong: The Next Level"
293522,77,15,"Powermonger"
293539,79,78,"Railroad Tycoon"
293540,83,67,"Railroad Tycoon 2"
293602,80,270,"SimCity"
293611,61,42,"Sonic Shuffle"
293613,69,28,"Space Invaders"
293614,74,10,"Space Pirates"
293636,79,224,"Teenage Mutant Ninja Turtles III: The Manhattan Project"
293641,67,12,"Tetris DX"
293642,64,36,"Tetris Worlds"
294282,78,509,"Space Invaders"
294303,61,78,"Area 51"
294309,78,16,"Ascendancy"
294312,65,25,"Asteroids"
294316,69,13,"Atlantis"
294334,56,10,"Barnstorming"
294401,52,20,"Boxing"
294419,79,45,"Pazuru boburu"
294435,73,139,"Centipede"
294436,68,6,"Centipede"
294443,73,232,"Chip 'n' Dale: Rescue Rangers"
294447,72,26,"Chopper Command"
294482,72,9,"Crackpots"
294534,58,8,"Dolphin"
294536,73,1040,"Double Dragon"
294537,60,116,"Daburu Doragon 3: Za Rozetta Sutôn"
294538,75,395,"Double Dragon II: The Revenge"
294541,58,11,"Dragster"
294576,84,317,"Final Doom"
294586,74,649,"Frogger"
294587,74,89,"Frogger"
294588,74,33,"Frogger 2: Swampy's Revenge"
294649,72,9,"Intellivision Classic Games"
294663,74,25,"Kaboom!"
294667,53,20,"Kangaroo"
294730,73,108,"Missile Command"
294735,57,11,"Monopoly"
294736,73,17,"Monopoly"
294749,64,29,"NBA 2000"
294750,73,21,"NBA 2001"
294751,72,33,"NBA 2002"
294752,79,27,"NBA Courtside"
294753,63,9,"NBA Courtside 2"
294854,70,6,"Pro Pinball: Fantastic Journey"
294861,71,121,"Q*bert"
294862,62,16,"Q*bert"
294873,73,6,"Return of the Invaders"
294906,61,36,"Shadow Man: 2econd Coming"
294923,74,153,"The Sims: House Party"
294932,68,6,"Akkanvader"
294935,64,25,"Space Invaders II"
294951,72,6,"Majestic Twelve: The Space Invaders Part IV"
294984,92,290,"UFO - Enemy Unknown"
295007,71,134,"Virtua Fighter"
295008,77,187,"Virtua Fighter 2"
295009,77,65,"Virtua Fighter 3"
295010,83,116,"Virtua Fighter 4"
295011,73,26,"Virtua Fighter Kids"
295014,75,28,"WWF Superstars"
295016,76,31,"WWF WrestleFest"
295017,61,15,"WWF WrestleMania"
295203,83,1166,"Command &amp; Conquer: Yuri's Revenge"
295234,80,46,"The Empire Strikes Back"
295237,72,20,"Enduro"
295261,49,8,"Fishing Derby"
295268,66,7,"Freeway"
295269,57,271,"Friday the 13th"
295271,73,11,"Frostbite"
295286,65,17,"Grand Prix"
295291,74,26,"H.E.R.O."
295318,55,193,"Home Alone"
295319,57,210,"Home Alone 2: Lost in New York"
295621,79,291,"Soldier of Fortune II: Double Helix"
295630,71,354,"Star Wars"
295642,75,341,"Super Star Wars"
295643,78,280,"Super Star Wars: The Empire Strikes Back"
295691,68,115,"Who Framed Roger Rabbit"
295693,73,68,"Willow"
295726,79,9,"Tin Star"
295846,72,585,"007: Agent Under Fire"
295914,84,2206,"Crash Bandicoot"
296029,53,6,"K.C. Munchkin"
296142,82,339,"Pikmin"
296276,72,143,"Wave Race 64: Kawasaki Jet Ski"
296476,51,38,"3 Ninjas Kick Back"
296496,80,102,"Alien"
296497,74,64,"Aliens"
296584,76,11,"Dark Savior"
296661,43,6,"Haisukûru! Kimengumi"
296665,62,73,"Halloween"
296713,61,13,"Kochira Katsushika-ku Kameari kôen mae hashutsujo"
296765,76,8,"Mouse Trap"
296781,83,116,"Nights Into Dreams..."
296802,64,74,"Pit-Fighter"
296824,72,26,"Rampart"
296852,86,511,"The Simpsons"
296860,82,563,"Sonic CD"
296868,35,23,"Star Wars: Jedi Arena"
296869,77,110,"Star Wars: The Empire Strikes Back"
296870,90,1882,"StarCraft: Brood War"
296887,74,44,"Tapper"
296891,61,96,"The Texas Chainsaw Massacre"
296972,67,120,"The Addams Family"
296997,69,55,"Asteroids"
296998,70,33,"Asteroids"
297022,70,57,"Berzerk"
297045,73,56,"Cel Damage"
297082,82,46,"Die Hard Arcade"
297093,80,166,"Doragon kuesuto"
297131,72,138,"Galaxian"
297134,69,39,"Garfield"
297197,78,44,"James Bond 007"
297233,76,239,"Hoshi no Kâbî"
297278,78,39,"Mappy"
297288,70,8,"Missile Command"
297343,70,81,"Pole Position"
297344,64,21,"Pole Position II"
297406,63,41,"Spider-Man"
297407,76,61,"Spider-Man vs. the Kingpin"
297409,72,104,"Spy Hunter"
297410,86,1768,"Star Wars: Jedi Knight II - Jedi Outcast"
297415,52,34,"Superman"
297951,59,113,"Home Alone"
298052,84,1874,"Super Mario Sunshine"
298146,81,59,"Sheep Raider"
298310,47,23,"Driven"
298313,73,896,"Duke Nukem"
298386,83,29,"Jojo no kimyouna bouken: Miraie no isan"
298422,78,16,"Magic Knight Rayearth"
298465,74,12,"NASCAR Heat"
298501,75,6,"Pick Axe Pete"
298562,81,722,"Bare Knuckle"
298590,87,93,"Valkyrie Profile"
298610,68,40,"Yoshi no Cookie: Kuruppon Oven de Cookie"
298741,73,357,"Asteroids"
298742,72,46,"Asteroids"
298750,81,251,"Forgotten Realms: Baldur's Gate - Dark Alliance"
298931,83,15,"Tondemo kuraishisu!"
298947,63,38,"Jr. Pac-Man"
298953,75,77,"Hoshi no Kâbî 2"
299016,80,14,"Majestic"
299155,67,57,"Star Wars: Return of the Jedi - Death Star Battle"
299165,77,99,"Street Fighter III: New Generation"
299552,78,326,"Blood Omen II: Legacy of Kain"
299682,83,818,"Civilization III"
299789,73,51,"Double Dragon II: The Revenge"
299790,78,25,"Double Dragon II: The Revenge"
299792,65,13,"Double Dragon V: The Shadow Falls"
299955,75,33,"Gyruss"
300120,76,55,"Ganbare Goemon: Yukihime kyuushutsu emaki"
300121,59,64,"Legends of Wrestling"
300123,71,66,"Lego Island 2: The Brickster's Revenge"
300181,74,347,"Mario Kart: Super Circuit"
300230,68,64,"NBA Live 2000"
300231,68,52,"NBA Live 2001"
300232,71,44,"NBA Live 2002"
300233,76,34,"NBA Live 96"
300234,72,33,"NBA Live 97"
300235,74,54,"NBA Live 98"
300483,73,184,"The Sims: Hot Date"
300512,71,39,"Star Trek: Deep Space Nine Companion"
300513,78,33,"Star Trek: The Next Generation Companion"
300530,77,70,"Super Double Dragon"
300559,75,10,"Tomak: Daeji sarang iyagi rul jewihago"
300682,74,183,"Yosshî sutôrî"
300906,79,101,"Advance Wars"
300918,71,25,"Airblade"
300988,68,14,"Berzerk"
301146,73,18,"Assault Suits Valken"
301196,74,90,"Die Hard"
301197,67,38,"Die Hard"
301217,70,44,"Double Dragon"
301222,73,80,"Doragon kuesuto II: Akuryou no kamigami"
301261,56,10,"Blind Date"
301306,73,36,"Formula One 2001"
301315,66,7,"Frenzy"
301322,58,56,"From Dusk Till Dawn"
301465,83,53,"Jackie Chan Adventures"
301511,79,104,"Kingpin: Life of Crime"
301543,63,111,"Lethal Weapon"
301574,70,36,"Madden NFL 94"
301575,73,29,"Madden NFL 95"
301576,67,28,"Madden NFL 96"
301636,63,113,"The Mummy Returns"
301665,64,184,"A Nightmare on Elm Street"
